text,label
هذا one,0
والانظمة والاجراءات اللي موجودة,1
اء تذكر يوم قلت,0
اااء الدعم هذا مثل ما تفضلت الى ان ال ال,0
فجاة وبسرعة انا اعطيك ما شاء,0
وعشرين بالمية وتقلب انت موظف في شركته ايه شركتك اللي انت سويت,1
ماحد كثير مستثمرين يعزفون عن,0
المطعم لي,0
اليوم صار فيه تضخم اليوم نشوف واحد يجمع seed,1
ما تساعدنا العقود لان كمان حط مكانك يعني نفسك مكاننا لازم انظر الى العملية التجارية من ناحية شوية,0
قالي يعني ربحنا المليون هذي كلمته,0
قلنا نبغى تسوي معاك cafe قال انا سويت مطاعم كثيرة انا سويت كل lpm اللي فالعالم سويت كل coya اللي فالعالم سويت مطاعم مرة كثيرة,1
مية وسبعين مليون تقريبا,0
فانتا cost direct و cost indirect,1
قاعدة البيانات اللي موجودة عندنا حاليا فيها اكثر من الف واربع مية potential board member,1
فكنت اقول يعني حطوا الفكرة هذي مع الفكرة هذي يسوي لك ipad,1
ماهو بنفس ال,0
مقابل التسهيلات اللي تاخذها من خلال الموسم هم دفعوا لك تجهيز,0
احنا بس,0
هل ممكن نضرب مثال على,0
اللي عنده مطعم فالرياض ناجح ناجح وش الخطوة الثانية لا اذا ناجح يتوسع الحمد لله اي وين مدينة ايش وش المدينة الثانية ترا جدة فيها الشرقية فيها خير وجدة فيها خير,1
ترا انتوا حاطين مبلغ,0
و وكبرت البؤرة,0
فتحنا اول مطعم اللي كان هو nozomi الرياض في سبتمبر الفين واربعطعش بس قصة التصميم هذي لازم تنقال,1
ستاير تنزل شلنا الستاير,0
كم تتوقع المطاعم ال fine dinning,1
بعد ما نخلص الارقام هذي,1
lets see where we wanna go,1
ترا ما صار,0
على brand,0
مو بس يجيب franchise ويكون هو اللي راكب فالكرسي الخلفي ايه لا,0
اء احد اعضاءها كان امريكي وتوه تم تعيينه نائب لوزير الطاقة في امريكا وهو حنا جايبينه في شركة الكهرباء,1
انا عندي ايمان انه,1
انا صح اني في,0
احنا عندنا المطاعم برا ال,0
نوعي يعني اليوم البرامج مو بالضروري,1
بين الجلسات احنا مجموعة خمسة وجالسين نحكي بصوت عالي تخيل لو مافيه موسيقى,1
فقس على احنا في,0
واستثماراتها في الالعاب الرقمية ونتكلم على,1
فا otherwise اللي حيصير انه فالنهاية بيصير فيه اجباري انك اجباري انت اجباري يعني,1
يعني من,0
ok ايش نسوي فالموقع الموقع حنا نفتح يا سلام فحطينا فالموقع عساس,1
هل سابك كانت بتنمو بالشكل اللي نمت فيه الان لو هي باقية كا share holder pif no,1
لكيف نقدر نوصل للارقام هذي,1
ايش هي ال pros ال cons الاشياء اللي نسويها الاشياء,0
يعني انا bottle nick,0
مو انا يعني جالس اني هذا لا انا منهم ok نتجمع فالبيوت ونفطر وهذي عاداتنا هذا اول عائق اللي هو طبيعة العقود,0
اء حنجيها حنجيها بس عشان,0
saudi arabia ksa كذا مذكورة saudi arabia ksa kingdom of saudi arabia ksa,1
اليوم is not about people only its,0
ابو سعود قلت له ابو سعود انتوا كذا كذا قال ايه فيصل كذا كذا قلت لا ابو سعود لل,1
وش يعني الان احنا,0
وش هو حاسبة انا فالجامعة كنت ابرمج برنامج يطلع لي,0
كيف الواحد,0
بعدين قلت طيب هذي الطلبات احنا ماحنا,0
كيف الصندوق,0
بسبع مئة مليون,0
بالشكل المطلوب او افضل,1
لانه مافيه احد ليش مطاعم دبي ليش مطاعم دبي ما طلبت دعم يعني فيه,0
ايه منافسة فتحتاج خطة فيمكن مش الوضع ال,0
right processes and systems الاجراءات والانظمة السليمة وال ال اجراءات والانظمة,0
قطاع ماهو بسيط من ناحية ماهو البيع الفرا يعني ال cybersecurity هو,1
لانه عندهم قصة,0
ال sovereign wealth,0
القدية اللي هي تعتبر من اصغر ال giga projects فوق ال كانت ثمان مية والان فوق الالف,1
ابو حسام وطلع من بدري يعني قبل ما تبدؤون ايه ايه يعني لا بدينا بعد ما بدينا اول مطعم بعد ما فتحنا اول مطعم قرر انه,1
by the way he was,1
فاخذنا التصميم والقطع اللي موجودة و و الى اخره والاشكال الهندسية من منطقة فينيسيا لانه مطعم ايطالي من منطقة فينيسيا في ايطاليا,1
انتوا بديتوا august الفين واربعطعش احنا بقينا august september الفين واربعطعش طال عمرك,1
منافس بس وش الخط الفاصل بين انك تدخل في قطاعات او ماتدخل قطاعات اخرى وش اللي يحدد مافيه خط فاصل اي قطاع نشوفه underdeveloped,1
بس يعني الزيادة هذي اذا هي رسوم حكومية فهي اصلا ماتنعكس على ال payroll,1
هذي الاربع مطاعم وفتحنا ايرث كافيه خمس,1
ok اولا,0
تكتشف انه مطعم مطعم عوائد هائلة كمل يعني رجعت في سنة وحدة وش يسمى هذا لا هي ماهي كذا انه انت عادلت الاستثمار وكان ينحط,1
وايضا لعبت على الرويض ما علمته,0
وان شا غالبا يعني يقتنع اقول انه ان انت وش اغلى من فلوسك اللي فالبنك,1
لما جينا للسع فالسعودية وفالرياض تحديدا حطينا الموسم الرياض,1
الخطوط السعودية المفروض عندها three hubs,1
ال casher,1
وبعد هذي الجولة من الفين وخمس طعش لالفين وسبعطعش ايه وش وش التغير اللي صار فالارقام,1
بعض الناس مسافرين كمان بالاضافة الى ذلك ok فبالتالي كان الاقبال كويس ممتاز لكن مو اللي كنا نطمح له وش طبيعة العلاقة مع مع المواسم كنا فاتحين خمس مطاعم,1
من اربع مية,0
quarter يطرح من اكثر من مئة features اضافية,1
ال ال standards اللي موجودة فا,1
بضع ساعات قبل يصير افقر,0
وش المدينة الثانية بعد الرياض اللي عنده مطعم يعني انا ولا يمسك مطعمه والا يتوسع,0
ااء وفيه بعض السنوات يجي اكثر كدخل خاصة لما بعنا سابك بس its cash flows its not فال income statement,1
تسوي استثمار جريء الا يمكن foodics وكم شركة,1
لا تتناسب,0
one transaction يسوي two transaction بعدين يسوي,0
من الفكرة خلنا نقول انها,1
الناس تحبه وجدا وجدا,1
وكان يقول,0
الجو كيف يكون هواء مطر شمس رطوبة تتنافس مع طبوغرافية ال,0
حنا again يعني يمكن انت تكلمت,0
ونبغى نشوف ايش نقدر نسوي فالمملكة كمان فال فال فالسعودية ان شاء الله يعني بحكم متابعتي ابو فيصل لاغلب انشطتكم الاحظ انه فيه خمس محافظ اداءها,1
مع الحمد لله اليوم حنا اكثر من خمس مية موظف,1
so اول,0
ونصحني الموظف حق عمر قالي يا ابني انت شباب ليش ماترجع تتوظف احسن لك يعني انت كيف تبغى تنافس شركات,1
ايه بكمل لك ال cycle حلو,1
خمسة وثلاثين مليار,1
لا شوف,0
ودائما يقضي اجازته اء الصيفية,1
cases في دبي فاحنا مانقدر نجي قلت له طيب انا اجيك السعودية مافيها covid,1
ما اثرت سلبا بشكل دائم قد تؤثر,1
ترا الناس ما كانوا يتكملون بهالطريقة الناس كانوا يقولون انتم مهابيل,1
طيب هي نص ما يشربون جالسين فالمطعم ماحد يشرب احنا نروح ما احنا قاعدين نشرب,1
او ناس حقين ملكية خاصة ملكية الخاصة اللي هي private equity,1
نفس الشيء لرجل الامن لازم يكون لابس لبس تحترمه فيه ماهو قميص طالع وتكرم يعني فا,1
نوزومي اللي,0
no singal asset manager موجود اليوم,1
ليس لها جدوى,1
كحوكمة في عملية ترشيح,1
وكانت two square طبعا في امريكا كل هذي,0
وفعلا امم مين اول enterprise ايوه اء شركة مطعم اسمه,1
يعني رؤية,0
ترتيب ال priorities جدا مهم وش ال الاولويات,1
so i just give an,0
و وساعدونا في ال connection introduce ولما كنا نروح we pitch ourself,1
ادارة ال menu واسعار ال menu ال,0
اء يوم يوم,0
ايام ما كنت individual انزل اعلان,0
اء وصار الاعتماد على الناس اللي برا السوق,1
فالمزرعة او فالبيت فنضطر نستخدم مطبخك,1
لا ابغى العلامة التجارية العالمية تكمل,1
من واقع خبرتكم وش افضل تعامل,1
فا whats good,0
havent said that فيه تقرير biweekly,1
حلو ونظام باشتراك ولا بيع مرة وحدة لا كان اء نفس الشيء انه دا مرة يعني,1
وانا راجع بالخط قلت,0
going back لل methodology اللي احنا عادة نتبعها,0
ب menu فيه مية وثمانين item فال menu,1
انه ترا يا برقرايزر انا مكتبنا جنبكم جنبكم يعني اعتبروني ال,0
وهذي فيها اعضاء من المجلس مجلس ادارة الصندوق وفيها اعضاء خارجيين,1
هدف الحلقة اليوم انه نسلط الضوء على رحلة شركة ايه,1
اللي هي معليش انا جالس اعطيك معلومات بالعكس بالعكس يمكن مملة بالعكس بس تروح للجنة اللي هي bic board investment committee او لجنة الاستثمارات التابعة للص لمجلس الصندوق,1
nozomi لندن يعني اذا,0
وفعلا جبته قلت له تعال انا ابغى عيونه زرق عيونه,0
خلصنا الفين وخمسطعش من الفين وخمسطعش بدات الشركة تبدا في الربحية الربحية الفين وستطعش مرجع راس مالك,1
بس we dont take the upside يعني هذا بس المضمون,1
اداء الادارة and الحمد لله الان were doing extremely well يعني مثلا اعطيك احد الامثلة,1
الرياض جدة والدمام,1
نبغاه يشوف,0
يعني هي both of them,1
we have to disclose بشكل شهري وش اللي جالسين نسويه وهنا كانت اتذكر ابو فيصل كثير اسئلة طرحت في ذيك الفترة بانه هل الصندوق مضارب,1
انستقرام ok طيب اعرف نوزومي لندن fine طيب نبغى,0
اء خمسة وعشرين بالمية تقريبا,0
بس طيب وين ال it حقكم فالخبر ايه بس امم اء فا,1
مع المحامي و والط الطرف الثاني كان برضو,0
ولا سنيور ساسي ولا,0
صندوق الاستثمارات العامة اللي هو برئاسة سمو سيدي ولي العهد اللي هو رئيس مجلس الادارة,1
و وطلبت وشفت ال point of sale اللي عنده وانا عندي هل,1
اااء الدعم هذا مثل ما تفضلت الى ان ال ال الطلب يتوافق مع العرض المعروض,1
في اقل,0
its ما يعني فيه ناس يقولك ok هذا المعلومات اللي عنده سطحية ال depth اللي موجود فالمعلومات,1
ايه زي كل رواد,0
بعنا لهم foodics و الحمدلله كان فعلا باب,0
ايه بعته الناس اخذوه ايه يشترونه عشان نظام الطلب نظام الطلب,0
لانها فالاجندة حقت,0
شاركنا في كانت تجربة,0
اللي يدخل,0
اء فيه كلام كثير على موضوع المقارنة بين اسعار الرياض والسعودية واسعار,1
تخلوا الفريق عندي يجي يشوفوا تجربتكم ال وش انتم تسوونه,1
خاصة يعني حفلات عشاء خاصة و و الى اخره نفس ال experience اللي تاخذها فالمطعم,1
وديناه المطاعم بس عشان يفهم single و family ويفهم انه موضوع انه احنا,0
تم ادراجها وصارت موجودة,1
احب اقولها خلال السو,1
ر ركبناه اليوم هو يفتح الساعة اثنعش اشتغلنا عليه من الصباح,1
فجدا مبسوطين ودايما تجربة ناجحة ليش ما تكررت ليش ما استهدفتوا هذي الشريحة صح,1
والله تباحثنا و و الى اخره طيب ممتاز اء,0
يعني اجل كل ما تورطت انا في نقاش بقولهم الحياة حلوة والمفترض المفترض يقنعهم شو هو اقولك,0
ايا كان ايام الاسبوع الذروة تسعة ونص الا ما تلاقيه fully booked ماشاءالله,1
اء ولادة foodics كا software فهمت عليك كيف صارت ايش ال ايش كان وقتها ok يقدم ايش مشاكله,1
يوم تشتغل مع ال designers مع المهندسين it takes time يعني هذا الاشياء يعني,0
هذا عائد كل الصندوق والا الاستثمارات الجديدة لا لا لا كل كل الصندوق ايه كل الصندوق بمعنى اصول ست مية مليار فيه عايد ثمانية يعني اتخيل خمسين مليار دولار سنويا عا دخل يجيكم,1
لانه لما تجي تقيمها ما تسوى ما تجيب الرقم ما تجيب كيف المحاسبين يي يت يقيموا الاصول,1
استثمار السعودية فال vision fund,1
لازم يكون ال economic multiplier او المعامل الاقتصادي حقها او المضاعف الاقتصادي حقها اكثر من واحد او مئة بالمئة,1
ان كان مع ال fund,0
فحنا فالدفاتر حقتنا اربعة وخمسين مليار تم,0
ان شاءالله نطلع وانه,0
فيه العديد من الاصول طبعا اللي ارتفعت اللي هي موجودة فالسوق السعودي السوق السعودي ارتفع بشكل جدا ممتاز من افضل الاسواق فالعالم,1
يعني ما هم قادرين يستوعبون ايش اللي جالس يصير,1
في طوكيو,1
series a كانت اكبر جولة series هذي كانت متى,1
تابع للهيئة الهيئة السعودية للمحاسبين,0
ايش ممكن نطلع ب trends او او ملاحظات او تحليل لهالبيانات تقدر تهديه,1
اء ال انك تاخذ جودة عالية من,0
يعني بعد ما شاء الله تبارك الله البداية الرهيبة في خدمة العملاء وال والاهتمام فيهم والدفع,1
الحمدلله تبارك الله هذا our own brand من you from the scratch احنا اللي سويناه و developed,1
what am hopping for انه to achieve at least numbers اللي اعلنوا عنها,1
حنا كل المشاريع اللي ندخل فيها نقول اساسا,0
فيه اء wastege,0
جاتنا الفكرة اللي هي,0
ليش هذولي الثلاثة,1
قطاع ماهو بسيط من ناحية ماهو البيع الفرا يعني ال,0
لانه فيه منافسات ثانية تجي من ال computers من الاشياء الثانية,1
اذا بيكون chairman,0
انك تشارك انك لازم توظف,1
ما كانت مدرجة ما,0
وال انتقل من اشراف المالية الى اشراف مجلس شؤون الخدمات والتنمية,0
ويصير عندك تقنية حلوة فال وموقع مثلا عنده موقع اسوي لك موقع,0
ترا احنا موقعين المملكة قال تمزح فيصل,1
ok نعرض بغض النظر سعودي او غير سعودي اي واحد خمس ايام نعرض عليه انه ترا,0
فا we consider it فعلا صار ال transaction هذا اول استثمار اول استثمار,1
قاعد استاجر مستودع فالرياض و واوظف عمالة وادفع لهم رواتب,1
فعلا وهنا الفين وثلاث الفين وتسع طعش هو من يوم اطلاق ال sand boxing,1
يشوف وش ال cash flows اللي تجي اذا هي ماهي بشركة listed,1
yes هو شوف سر سر الطبخة مو بال ااء بس بجودة الطلب,1
ما فيه عندنا ال ال ال box accountant information ما كانت موجودة,1
اء مانسارد اء عند فندق الرميزان,1
و مصطلحات جديدة مرة فهذي يبر يفسر,0
اختبارات معينة عشان يرفع,1
هنا لقيت,0
يعني كذا والمحا يعني هو يشرح لي,0
ال ال الشريحة حقت مطاعمكم مطاعم ال fine dinning او ال upper casual,1
وفيها preparation وفيها live,0
وميازو ما كان rebrand او rename سجلنا ميازو لانه فيه هدف عندنا وش هي الفكرة اللي عندنا موجودة انه ميازو باذذن الله يطلع فكل,1
طيب كانوا يشرطوا عليك ويقولوا لك انه لازم من تروح لمن تبحث,1
شيء اكثر من الشيء,0
demand طيب قلنا يا جماعة طب لما نسافر نص المطعم سعوديين,1
اء حتى اذكر مصعب ماخذ شقة فوق نفس ال building يعني اوه كلنا عايشين,1
وخفنا وفيه زحمة وزحمته ليست الزحمة اللي هي مرتادي المطاعم,0
المجلس مجلس الشؤون,0
قريب الاربعين بالمية فيها دولار,0
softbank vision fund let me just,0
هذي كلها نوقشت فالاجتماع يعني فالاجتماعات الاولى لتحديد وين نبغى نكون ايه في المحافظ الستة هذي ايه بالضبط لانه هذي المحافظ الاساسية وبدينا بعد المحافظ,1
من من الجولة,1
مع انكم خسرتوا,0
لاني عقد العقد اللي,0
ok يشاركوك في ال revenue مقابل التقديم الخدمات مقابل تقديم الموقع,1
ال المقابل المالي,1
اء لانه الان معظم الاماكن صاروا يبغون موظ يعني الحراسات الخاصة حقت سيف,1
طيب هي نص ما يشربون جالسين فالمطعم ماحد يشرب احنا,0
تغير الصورة تغير السعر فاخذتوا تطبيق القهوة حق الرجال اللي ماعاد سال عنه ايه بالضبط,1
فالمنطقة الجنوبية,1
كيف يتم خلق الوظايف تكلمنا,0
بافضل شكل كيف تقدر تروح,1
كويا الرياض عندنا,0
سعر ارخص وتجربة احسن صح اء,0
اء بريطانية ودخلنا الشركة البريطانية واخنا رخصة يعني الاستثمار الاجنبي,1
ثلاثة مليار ثلاثة ترليون دولار by twenty,0
هذا تبع قروب الفيصلية صح الخزامى الخزامى,1
المعروض واضح انه ما,0
يوم دخلنا فيها زودنا النسبة حقتنا وبعدين دخلناها في السوق الاسهم المحلية,0
فال average per per user فال تضيف منتجات,0
كا شركة,0
ل نظرا لانه ما كانت مجدية ماهي مرضية no no شوف,1
يعني بعد كذا اجل ماحنا,0
ال ال quick service سرعة الطلب وفيه شيء اسمه kds,0
فانت هذي التكاليف لما تجي,0
انا ودي والان بدينا بمرحلة والمرحلة تطوير هذي تحتاج,0
ثلاثين بالمية خلال فترة بشكل بشكل عام انا اتكلم بس لا مطعم مطعم يفرق اكيد بس انا اتكلم بشكل عام ايه بشكل عام فهذا ال drop ينزل ينزل طيب على كامل السنة كم الزيادة,1
المسؤولين الحكوميين يشوفون القطاع الخاص,0
منطقة جميلة وفيها مجموعة كبيرة فيها مجموعة مطاعم جالسة تفتح فيها,0
ال ال back end,0
its diffrent استثمار ناضج وخلاص انتهى عندنا,0
فال مع النزول هذا فكان i think ال ال effect للطلوع هذا,1
فخلينا ناخذ اول,0
الحساء كبير السوق هممم وانا متعود على الشرقية ليش رحت الرياض اجل,1
اء واعطوا الرخص بسرعة للمستثمرين الامريكان يعني اول من دخل five hundred كانت start up وحدة منهم endeavor كان,1
وهل كانت,0
طبعا شفت من كل مكان بالعالم ما هو بس من السعودية and i couldnt find the right person and i think انه he wa he is the right choice,1
معروض قاعد يزيد,0
تتغير القناعات هذي because we,0
ok انه لمن نطور اشياء معينة اللي هي ال best sellers اليوم في ميازو واللي كانت في نوزومي هذي,0
فلما تجي التدفقات النقدية اللي هي من ال operations من,0
اء وكان سمو الامير يستعين بمعظم الاعضاء في اشياء معينة واستعان فيني و وحدة من الاشياء اللي استعان فيني فيها,1
تعطينا هذي كلبنة اساسية لل,1
we didnt have processes,0
فيه seed round هو اول هو فيه ترا pre seed,1
sound system يعني كله ماخذينه فالاعتبار هذا كله ماخذينه فالاعتبار,1
كحوكمة في,0
انه نقدر نخفض المخاطر ونرفع,0
فيجي يجينا زيارة من المفتشين يقولوا فيه شكوى عليكم طبعا مايذكرون لك الاسم,1
وشيء جدا ان شاء الله في يوم من الايام,0
they are not doing,0
سوينا كمان مع تداول اللي هي التصويت الالكتروني,0
وهذا النجاح ابو عبدالله اللي اللي فوق التوقعات ماشاءالله في اول,1
قلنا له بس لكن نبغاك تاخذ فالاعتبار اشياء بسيطة بس انت كمصمم نعطيك ال,0
تسعة الالاف وست مية ريال فالسنة لو عندك الف شخص هذي تسعة مليون وست,0
ذكرت مجموعة اسماء ومن ضمنهم مهندس احمد الزيني مؤسس شركة foodics,1
فهذي going back لل benchmarking exercise اللي,0
فال مع,0
فنجي الحين للسؤال اللي ماحد جاوبه so هذا هذا التخارج الاول,1
الصراحة مارجعت له يعني انا by by by خلنا نقول genes,1
sound system يعني كله ماخذينه,0
صحيح كيف تغيرت,0
للسعودية والامارات والبحرين,0
انط تدفع مبالغ فانك تجيب اوروبيين مثلا على سبيل المثال ولا experience احنا مانقول اوروبيين نقول experience,1
تلعبون علينا وتاكلوننا لحوم ودجاج ودسم ايه نبغاكم انتوا وهم ياخذوا حلى ومشروب سلطات وحلى واشياء بسيطة يعني برضو السيدات يعني مافيه مافيه ربحية من وراهم لا فيه ربحية لالا الربح الربح من من وراء ظهورنا,0
فا فيه منتج اليوم قريبا قاعدين نطبخه خلال السنة هذي انه,0
تماما مختا جديد,0
يعني بعد ما شاء الله تبارك الله البداية الرهيبة في خدمة,0
وفعلا الحمدلله دخلنا ال sand box و في عشرين عشرين,1
شهر بالضبط با يبتدي,0
فيه مغرد اسمه عبدالله الخميس معروف يعني ايه مركز على النواحي الاقتصادية والمالية,1
جاية مستوحاة من,0
اء شوبك كان,0
جبنا افضل ناس موجودين فالعالم,1
يعني كتبت رقمي و foodics dot com ومشيت,1
وقتها ال delivery hero عطونا off,0
نص المبلغ,1
اعتقد السنة هذي افضل من كل الاسواق العالمية at some stage we were up,0
الحمد لله كويسة يعني ما ما يعني كم كم تدفع مخالفات,0
اذا الشركة استراتيجية بعد هذي تروح لل bic,1
ما كان عندك الا stv ما عندي الا stv وفجاة,0
وش نوع الدعم اللي ينتظره,0
فيه العديد من,0
هذا فكورونا هذا قبل كورونا ايه,1
و و هذا بهذا الحجم وهذي التكلفة عمره ما حريجع,0
تاخذ لك مثلا البيبسي بريال مثلا,1
اء ويقولون بانه المواسم فكرتها في اغلب,0
هذي بداية الفكرة,1
احنا وظفنا كثير اجانب اوروبيين ترا حتى بالنسبة لهم اول ما جوا السعودية مو فاهمين,1
اء اء steakhouse و piatto و الفيصلية الفيصلية ايه,1
يقضوا فترات طويلة فلندن يعرفوا,0
بس عشان وقت وقتك,0
ممكن يصبحون مليارديرية من,0
ليه قال الامير هذا الشيء على الرؤية thats one,1
so we still,0
خفض خسايرك وتكون efficient عشان تقدر تكمل وتصير five,1
الاشخاص المناسبين,1
فلازم تستهلكه بس كم كم يمثل الكحول من ربحية القطاع يعني هذا كويا دبي,1
صحيح كيف تغيرت العوائد ما بين الفين وخمس طعش والفين وعشرين مع نهاية استراتيجيتكم الاولى,1
فا whats good for us اليوم could be better for somone else,1
وبعد برقرايزر صار فيه نمو ب f one او yes foodics one وصلتوا لكم,1
case study من برا اقولهم شوفوا هالشركة في امريكا وش,0
هذا الاقتصاد,0
حسيت انه هم عندهم challenge من ناحية تغيير ال,0
will give us,0
و و الى اخره فيه تحمل,0
و ولادة,0
نتكلم عن ال aspirations اللي موجودة وش نبغى نسوي فالصندوق,1
فالشركة احس نفسي رايح شغل,1
تعطينا هذي كلبنة اساسية,0
يعني ب,1
زي تحالفات او تكتلات فيه group شاكر انتوا طبعا جاوة طلع من عندكم,0
بس طلع بالقبعة القديمة اما معانا بالقبعة القديمة القبعة الجديدة يعني نتشرف انك اول ضيف من الصندوق الله يسلمك شركات الصندوق يعني شرفونا,1
هل بتجدد ولا لا والله الى الان قرار التجديد الله واعلم يعني ما اعرف وش تميل له,1
فلاحول ولا والموقع قال اخترنا الموقع,1
تسعة الالاف وست مية ريال فالسنة لو عندك الف شخص هذي تسعة مليون وست مية,1
ال المقابل,0
ممكن تغير,0
و فانتم يعني نافذة احنا نافذة للاقراض عندكم بيانات العميل عندكم بالضبط و بنينا,1
حتى بعض الاصول ما كان ما ندري,0
ال capacities اللي موجودة,0
وشيكتي وارث كافيه هي فقط ال,0
يختك وين حتوقفه في رجعنا على موضوع عند بيتك انا فالرياض,1
الربح المضمون احنا شاركنا فالموسم بس انت فالسوق اكيد انك تعرف هذي المعلومة صحيحة ولا لا,1
على اقوى,0
لانه اللي ساعد,1
الحلوة فمن هناك الفكرة بدات تبلورت والله طب,1
we didnt have the a the sufficient technical,0
قال الفكرة سيئة,1
او في الخطوط الامريكية,1
زي تحالفات او تكتلات فيه group شاكر انتوا طبعا جاوة طلع من عندكم صرتوا انتوا اخوان ثلاثة ايه من اول ايه فانتوا اخوان ثلاثة تملكون ال group صحيح صحيح ومعاكم,1
they need حديد,0
الناس تقول انه فجاة فاضي,0
بعد فترة يجينا خبر انه وقع,0
ترا هذيك الايام لما نغير من ميازو الى نوزومي كثير من نوزومي الى ميازو من نوزومي الى ميازو كثير,0
فا هي الخطوط الجديدة حتكون من الرياض single hub,1
لما جينا للسع فالسعودية وفالرياض تحديدا حطينا الموسم,0
الموضوع مو بالطريقة هذي هاه ما ابغى اخسر كرت ما ابغى اجاوب هذا تحول كبير فالحوكمة ويمكن يخلينا انا برضو اتحول الى,1
and were not were not gonna stop,1
مالها علاقة,1
و وساعدونا في ال connection introduce ولما كنا نروح,0
at all يعني,1
كم مطعم بالشر بجدة وفارس معاهم وفطور فارس من ال اء من الاشياء اللي,1
وتشرفنا بزيارة سمو سيدي,0
يبدو لي جيد جدا,1
مع انه فيها قوة شرائية فيها تعداد سكاني جيد بس,0
ترا اللي اللي سو اللي حرك الناس وطلعهم من بيوتهم وخلاهم يطلعوا يستمتعوا بكل ماهو موجود فالمملكة والعروض اللي موجودة,1
فتح حاولت انا يعني هو كان يتكلم مع شركة,1
ولا ايه كل اسبوعين يروح له وانا يجيني كل,0
ال الطموح اللي,0
فاتذكر يعني كان يقول,0
اء dollar,1
فيتم دراستها مبدئيا على مستوى,0
ال demand ال varity,0
موسم الرياض,0
كان قلة دراية العميل بال industry فالمجال نفسه,1
لانه يعني,0
الصراحة مارجعت له يعني انا by by by خلنا,0
اء فباقي اماكن,0
اذا الشركة غير استراتيجية توقف على اللجنة ذي,1
انه وش ال الصندوق عن طريق البرنامج حقه بيخلق,1
فا ااء اء هذا علاقة الصندوق في,0
قلنا للشركات الخاصة,1
تاهيل تعليمي تاهيل,0
واحيان يسوون تسهيلات وخصومات خاصة وسعر اجار مخفض عشان يجيب براندات عالمية,1
ربحان خسران موب مشكلتي ماله علاقة هو حياخذ خمسة بالمية من مبيعاتك من مبيعاتك بالضبط وياخذ انت قلتها bottomline ايوه لا هذي بعض ال franchise agreement,0
اكيد مبسوط اكي خمس مية مليون جت حسابك,0
مقارنة مع شيكتي كم كرسي مية وثلاثين كرسي,1
سنابل وسنابل they really,0
و و,0
بالتاكيد متى الاقي وقت للرياضة,0
حلو الملائكيين يسمون ايه بعدين ال csa هو مرحلة النمو,1
بينما لما ندخل مئة موضوع,0
قلت له ok وبدا يتكلم هنا وهنا,1
الكحول فالمطعم فقلنا طيب خلونا يلا نفكر فافكار فكرنا في افكار كثيرة مضحكة يعني تضحك نرسل يترسل ال profile,1
كان يجيكم كلام من جدة والشرقية بانه مطعمكم,1
فامن الطبيعي انك تاخذ اثنعشر سنة ثلاثطعشر سنة مع ال grace period بعدين تنزل التسهيلات,1
واحد ثاني يقول انا مشترك معهم فثلاث مطاعم كل حساب مستقل والله,1
على طاري فطور فارس كان يقول لي انه اول ما ما تقابلتوا وح,0
فيه مجملها ربحنا بس المربح ترا بسيط,1
و و خلال اتوقع السنة الفين وعشرين اخذنا القرار,1
مازالت الفكرة سيئة والادارة الموجودة,0
يعني واضحة وضوح,0
ok قلنا ok ما عندنا مانع خلاص يتحول يروح تماما كم يستلموا عندكم هذا اللي يستلم هذا الرواتب اللي عندنا قال لالا شكرا خلون مانبيكم انت حتخرب رواتب,0
ماهي اء خلنا نقول garbage,0
بعدين طب نسكر الباب طبعا ما نستقبل احد وقت الصلاة بعدين,0
وكان الشغف هذا بعدين تولد الى,0
اء عملاء او شريحة ضيوف او شريحة زباين جديدة,1
متى دخلتوا الرياض ايش علاقة بادر وبرجرايزر فالنقلة اللي,0
بليونير واحد من مطاعمكم,1
اء part time يشتغل في اوقات الفراغ هو بروفيسور فالجامعة,1
طبعا لكل لكل ال ااء لكل,0
فيه اكثر من اربع مية عضو مجلس ادارة بعضهم من موظفين الصندوق بس معظمهم من خارج صندوق الاستثمارات العامة,1
and then شلنا المجلس التاسيسي وسويناه تحت الصندوق يعني الادارة فالصندوق,0
اللي كانت اللبنات الاساسية للاقتصاد السعودي,1
او من عرعر الى عمان direct يمكن بس,1
هذي ال المتطلبات هذي المتطلبات وانه لازم نسوي هالشيء بابين قلنا له بابين قال ليش بابين جنب بعض واحد لل singles واحد لل family قال طب هم الاثنين جنب بعض,1
انا لو علي ابو فيصل ما حوقف فيه مليون سؤال في بالي ومليون سؤال عند الناس بس ودي كرما,1
بالتوفيق يعني سعدت بقبول الدعوة شكرا على قبولك دعوتنا,1
انا بعطيك فانت,0
في المدينة في اي مدينة بوجود مطاعم فاخرة هي جزء من رفاهية الحياة,1
office في hong kong so this will give us access,1
ok بدون كحول variety بانواع مرة كثير جايبين specialist و و الى اخره فا فا كان خطوة كبيرة ok,1
على شان يروحوا للترفيه,0
طبعا هذي لا ماعاد صارت والى يومك ما فتح نوزومي لندن,1
قد اشتغلت بالسعودية قال انا ماقد سويت اي,0
بعدها طلع القرار على اساس,0
بعد ما يخلصون منها either وافقوا على ترشيحات او يرفضوها,1
اعطي يعني,0
so thats why second,0
قدمنا عادي,0
فيجب انك تنظر الى,0
فيه عندنا حنا زي ما قلت لك طال عمرك five step approach لاي استثمار ندخل فيه,0
واحد بالمية ترا من ال potential فال,0
منطقي كيف الوا منطقي اكثر,1
